rank	name	version	summary	uploaded_via	upload_time	filename	recent_7d_downloads	github_url	verdict
126	werkzeug	3.1.6	The comprehensive WSGI web application library.	twine/6.1.0 CPython/3.13.7	2026-02-19T15:17:18.884849	werkzeug-3.1.6.tar.gz	0	https://github.com/pallets/werkzeug	tp
127	coverage	7.13.4	Code coverage measurement for Python	twine/6.1.0 CPython/3.13.7	2026-02-09T12:59:03.860791	coverage-7.13.4.tar.gz	19775364	https://github.com/coveragepy/coveragepy	tp
128	opentelemetry-exporter-otlp-proto-http	1.39.1	OpenTelemetry Collector Protobuf over HTTP Exporter	twine/6.2.0 CPython/3.9.25	2025-12-11T13:32:42.029867	opentelemetry_exporter_otlp_proto_http-1.39.1.tar.gz	10283344	https://github.com/open-telemetry/opentelemetry-python	notp
129	flask	3.1.3	A simple framework for building complex web applications.	twine/6.1.0 CPython/3.13.7	2026-02-19T05:00:57.678803	flask-3.1.3.tar.gz	0	https://github.com/pallets/flask	tp
130	pynacl	1.6.2	Python binding to the Networking and Cryptography (NaCl) library	twine/6.1.0 CPython/3.13.7	2026-01-01T17:48:10.851767	pynacl-1.6.2.tar.gz	0	https://github.com/pyca/pynacl	tp
131	sortedcontainers	2.4.0	Sorted Containers -- Sorted List, Sorted Dict, Sorted Set	twine/3.1.1 pkginfo/1.5.0.1 requests/2.23.0 setuptools/41.2.0 requests-toolbelt/0.9.1 tqdm/4.46.1 CPython/3.8.4	2021-05-16T22:03:42.897871	sortedcontainers-2.4.0.tar.gz	41910069		notp
132	psycopg2-binary	2.9.11	psycopg2 - Python-PostgreSQL Database Adapter	twine/6.0.1 CPython/3.10.12	2025-10-30T02:55:42.228688	psycopg2_binary-2.9.11-cp39-cp39-musllinux_1_2_riscv64.whl	23060921	https://github.com/psycopg/psycopg2	notp
133	msgpack	1.1.2	MessagePack serializer	twine/6.1.0 CPython/3.13.7	2025-10-08T09:15:56.596045	msgpack-1.1.2.tar.gz	34958672	https://github.com/msgpack/msgpack-python	tp
134	typer	0.24.0	Typer, build great CLIs. Easy to code. Based on Python type hints.	"uv/0.10.3 {""installer"":{""name"":""uv"",""version"":""0.10.3"",""subcommand"":[""publish""]},""python"":null,""implementation"":{""name"":null,""version"":null},""distro"":{""name"":""Ubuntu"",""version"":""24.04"",""id"":""noble"",""libc"":null},""system"":{""name"":null,""release"":null},""cpu"":null,""openssl_version"":null,""setuptools_version"":null,""rustc_version"":null,""ci"":true}"	2026-02-16T22:08:48.496822	typer-0.24.0.tar.gz	20960037	https://github.com/fastapi/typer	tp
135	isodate	0.7.2	An ISO 8601 date/time/duration parser and formatter	twine/5.1.1 CPython/3.9.20	2024-10-08T23:04:11.500006	isodate-0.7.2.tar.gz	37981984	https://github.com/gweis/isodate	notp
136	pydantic-settings	2.13.1	Settings management using Pydantic	twine/6.1.0 CPython/3.13.7	2026-02-19T13:45:08.055663	pydantic_settings-2.13.1.tar.gz	8998024	https://github.com/pydantic/pydantic-settings	tp
137	decorator	5.2.1	Decorators for Humans	twine/6.1.0 CPython/3.12.9	2025-02-24T04:41:34.073203	decorator-5.2.1.tar.gz	31704609		notp
138	openai	2.21.0	The official Python library for the openai API	twine/5.1.1 CPython/3.12.9	2026-02-14T00:12:01.577786	openai-2.21.0.tar.gz	17693914	https://github.com/openai/openai-python	notp
139	wcwidth	0.6.0	Measures the displayed width of unicode strings in a terminal	twine/6.2.0 CPython/3.15.0a5	2026-02-06T19:19:40.919510	wcwidth-0.6.0.tar.gz	24609560	https://github.com/jquast/wcwidth	notp
140	networkx	3.6.1	Python package for creating and manipulating graphs and networks	twine/6.1.0 CPython/3.13.7	2025-12-08T17:02:39.908840	networkx-3.6.1.tar.gz	18911533	https://github.com/networkx/networkx	tp
141	poetry-core	2.3.1	Poetry PEP 517 Build Backend	twine/6.1.0 CPython/3.13.7	2026-02-01T13:54:32.458339	poetry_core-2.3.1.tar.gz	26196049	https://github.com/python-poetry/poetry	tp
142	dnspython	2.8.0	DNS toolkit	twine/6.1.0 CPython/3.13.7	2025-09-07T18:58:00.022322	dnspython-2.8.0.tar.gz	28526682	https://github.com/rthalley/dnspython	tp
143	huggingface-hub	0.36.2	Client library to download and publish models, datasets and other repos on the huggingface.co hub	twine/6.2.0 CPython/3.9.25	2026-02-06T09:24:13.098962	huggingface_hub-0.36.2.tar.gz	8133013	https://github.com/huggingface/huggingface_hub	notp
144	python-multipart	0.0.22	A streaming multipart parser for Python	twine/6.1.0 CPython/3.13.7	2026-01-25T10:15:56.219552	python_multipart-0.0.22.tar.gz	26733250	https://github.com/Kludex/python-multipart	tp
145	opentelemetry-exporter-otlp-proto-common	1.39.1	OpenTelemetry Protobuf encoding	twine/6.2.0 CPython/3.9.25	2025-12-11T13:32:40.885534	opentelemetry_exporter_otlp_proto_common-1.39.1.tar.gz	11185702	https://github.com/open-telemetry/opentelemetry-python	notp
146	distro	1.9.0	Distro - an OS platform information API	twine/4.0.2 CPython/3.12.1	2023-12-24T09:54:32.310732	distro-1.9.0.tar.gz	37365248	https://github.com/python-distro/distro	notp
147	azure-core	1.38.2	Microsoft Azure Core Library for Python	RestSharp/106.13.0.0	2026-02-18T19:33:07.696181	azure_core-1.38.2-py3-none-any.whl	10833568	https://github.com/Azure/azure-sdk-for-python	notp
148	scikit-learn	1.8.0	A set of python modules for machine learning and data mining	twine/6.1.0 CPython/3.13.7	2025-12-10T07:08:53.618206	scikit_learn-1.8.0.tar.gz	10521273	https://github.com/scikit-learn/scikit-learn	tp
149	redis	7.2.0	Python client for Redis database and key-value store	twine/6.1.0 CPython/3.13.7	2026-02-16T17:16:22.797228	redis-7.2.0.tar.gz	8703518	https://github.com/redis/redis-py	notp
150	joblib	1.5.3	Lightweight pipelining with Python functions	twine/6.1.0 CPython/3.13.7	2025-12-15T08:41:46.427816	joblib-1.5.3.tar.gz	25071650	https://github.com/joblib/joblib	tp
151	msal	1.35.0b1	The Microsoft Authentication Library (MSAL) for Python library enables your app to access the Microsoft Cloud by supporting authentication of users with Microsoft Azure Active Directory accounts (AAD) and Microsoft Accounts (MSA) using industry standard OAuth2 and OpenID Connect.	twine/6.1.0 CPython/3.13.7	2026-01-06T23:51:56.958106	msal-1.35.0b1.tar.gz	3029485	https://github.com/AzureAD/microsoft-authentication-library-for-python	notp
152	ptyprocess	0.7.0	Run a subprocess in a pseudo terminal	python-requests/2.24.0	2020-12-28T15:15:30.155647	ptyprocess-0.7.0.tar.gz	34173287	https://github.com/pexpect/ptyprocess	notp
153	pexpect	4.9.0	Pexpect allows easy control of interactive console applications.	twine/4.0.2 CPython/3.11.2	2023-11-25T09:07:26.339278	pexpect-4.9.0.tar.gz	33450361	https://github.com/pexpect/pexpect	notp
154	azure-identity	1.26.0b2	Microsoft Azure Identity Library for Python	RestSharp/106.13.0.0	2026-02-12T02:14:37.293069	azure_identity-1.26.0b2-py3-none-any.whl	57824	https://github.com/Azure/azure-sdk-for-python	notp
155	bcrypt	5.0.0	Modern password hashing for your software and your servers	twine/6.1.0 CPython/3.13.7	2025-09-25T19:50:47.829243	bcrypt-5.0.0.tar.gz	24592432	https://github.com/pyca/bcrypt	tp
156	snowflake-connector-python	4.3.0	Snowflake Connector for Python	twine/6.2.0 CPython/3.11.8	2026-02-12T10:43:11.706624	snowflake_connector_python-4.3.0-cp39-cp39-win_amd64.whl	6985702	https://github.com/snowflakedb/snowflake-connector-python	notp
157	matplotlib	3.10.8	Python plotting package	twine/6.1.0 CPython/3.12.9	2025-12-10T22:56:51.155486	matplotlib-3.10.8.tar.gz	18413367	https://github.com/matplotlib/matplotlib	tp
158	gitpython	3.1.46	GitPython is a Python library used to interact with Git repositories	twine/6.2.0 CPython/3.14.2	2026-01-01T15:37:32.073580	gitpython-3.1.46.tar.gz	0	https://github.com/gitpython-developers/GitPython	notp
159	ruff	0.15.2	An extremely fast Python linter and code formatter, written in Rust.	"uv/0.10.2 {""installer"":{""name"":""uv"",""version"":""0.10.2"",""subcommand"":[""publish""]},""python"":null,""implementation"":{""name"":null,""version"":null},""distro"":{""name"":""Ubuntu"",""version"":""24.04"",""id"":""noble"",""libc"":null},""system"":{""name"":null,""release"":null},""cpu"":null,""openssl_version"":null,""setuptools_version"":null,""rustc_version"":null,""ci"":true}"	2026-02-19T22:32:44.234021	ruff-0.15.2-py3-none-manylinux_2_17_x86_64.manylinux2014_x86_64.whl	2491128	https://github.com/astral-sh/ruff	tp
160	opentelemetry-exporter-otlp	1.39.1	OpenTelemetry Collector Exporters	twine/6.2.0 CPython/3.9.25	2025-12-11T13:32:40.309104	opentelemetry_exporter_otlp-1.39.1.tar.gz	5117016	https://github.com/open-telemetry/opentelemetry-python	notp
161	keyring	25.7.0	Store and access your passwords safely.	twine/6.2.0 CPython/3.14.0	2025-11-16T16:26:09.482176	keyring-25.7.0.tar.gz	26099469	https://github.com/jaraco/keyring	notp
162	fonttools	4.61.1	Tools to manipulate font files	twine/6.1.0 CPython/3.13.7	2025-12-12T17:31:24.246315	fonttools-4.61.1.tar.gz	22916306	https://github.com/fonttools/fonttools	tp
163	google-cloud-core	2.5.0	Google Cloud API client core library	twine/6.1.0 CPython/3.11.2	2025-10-29T23:17:39.513293	google_cloud_core-2.5.0.tar.gz	22637366	https://github.com/googleapis/python-cloud-core	notp
164	jiter	0.13.0	Fast iterable JSON parser.	twine/6.1.0 CPython/3.13.7	2026-02-02T12:37:56.441444	jiter-0.13.0.tar.gz	21394437	https://github.com/pydantic/jiter	tp
165	ruamel-yaml	0.19.1	ruamel.yaml is a YAML parser/emitter that supports roundtrip preservation of comments, seq/map flow style, and map key order	twine/6.2.0 CPython/3.10.5	2026-01-02T16:50:31.840645	ruamel_yaml-0.19.1.tar.gz	0		notp
166	async-timeout	5.0.1	Timeout context manager for asyncio programs	twine/5.1.1 CPython/3.9.20	2024-11-06T16:41:39.600310	async_timeout-5.0.1.tar.gz	22426435	https://github.com/aio-libs/async-timeout	notp
167	threadpoolctl	3.6.0	threadpoolctl	twine/6.1.0 CPython/3.12.9	2025-03-13T13:49:23.031538	threadpoolctl-3.6.0.tar.gz	25134642	https://github.com/joblib/threadpoolctl	tp
168	itsdangerous	2.2.0	Safely pass data to untrusted environments and back.	twine/5.0.0 CPython/3.12.3	2024-04-16T21:28:15.614771	itsdangerous-2.2.0.tar.gz	28444869	https://github.com/pallets/itsdangerous	tp
169	tabulate	0.9.0	Pretty-print tabular data	twine/4.0.1 CPython/3.9.13	2022-10-06T17:21:48.540327	tabulate-0.9.0.tar.gz	33049673	https://github.com/astanin/python-tabulate	notp
170	types-requests	2.32.4.20260107	Typing stubs for requests	twine/6.2.0 CPython/3.13.11	2026-01-07T03:20:54.091863	types_requests-2.32.4.20260107.tar.gz	7202805	https://github.com/python/typeshed	notp
171	kiwisolver	1.4.9	A fast implementation of the Cassowary constraint solver	twine/6.1.0 CPython/3.12.9	2025-08-10T21:27:49.279768	kiwisolver-1.4.9.tar.gz	21949149	https://github.com/nucleic/kiwi	tp
172	textual	8.0.0	Modern Text User Interface framework	poetry/2.1.3 CPython/3.12.11 Darwin/25.2.0	2026-02-16T17:12:14.215138	textual-8.0.0.tar.gz	1973773	https://github.com/Textualize/textual	notp
173	jaraco-classes	3.4.0	Utility functions for Python class constructs	twine/5.0.0 CPython/3.12.2	2024-03-31T07:27:36.643708	jaraco.classes-3.4.0.tar.gz	0	https://github.com/jaraco/jaraco.classes	notp
174	secretstorage	3.5.0	Python bindings to FreeDesktop.org Secret Service API	twine/6.1.0 CPython/3.13.7	2025-11-23T19:02:53.191898	secretstorage-3.5.0.tar.gz	0	https://github.com/mitya57/secretstorage	tp
175	alembic	1.18.4	A database migration tool for SQLAlchemy.	twine/6.2.0 CPython/3.14.0	2026-02-10T16:00:49.997126	alembic-1.18.4-py3-none-any.whl	14318791	https://github.com/sqlalchemy/alembic	notp
176	asn1crypto	1.5.1	Fast ASN.1 parser and serializer with definitions for private keys, public keys, certificates, CRL, OCSP, CMS, PKCS#3, PKCS#7, PKCS#8, PKCS#12, PKCS#5, X.509 and TSP	twine/3.8.0 pkginfo/1.8.2 readme-renderer/34.0 requests/2.27.1 requests-toolbelt/0.9.1 urllib3/1.26.8 tqdm/4.63.0 importlib-metadata/4.11.3 keyring/23.5.0 rfc3986/2.0.0 colorama/0.4.4 CPython/3.8.12	2022-03-15T14:46:52.889903	asn1crypto-1.5.1.tar.gz	32004283	https://github.com/wbond/asn1crypto	notp
177	prompt-toolkit	3.0.52	Library for building powerful interactive command lines in Python	twine/6.1.0 CPython/3.11.13	2025-08-27T15:24:02.057089	prompt_toolkit-3.0.52.tar.gz	23974428	https://github.com/prompt-toolkit/python-prompt-toolkit	notp
178	jeepney	0.9.0	Low-level, pure Python DBus protocol wrapper.	twine/6.1.0 CPython/3.13.2	2025-02-27T18:51:01.684959	jeepney-0.9.0.tar.gz	30868150		tp
179	deprecated	1.3.1	Python @deprecated decorator to deprecate old python classes, functions or methods.	uv/0.9.4	2025-10-30T08:19:02.757820	deprecated-1.3.1.tar.gz	0	https://github.com/laurent-laporte-pro/deprecated	notp
180	smmap	5.0.2	A pure Python implementation of a sliding window memory map manager	twine/6.0.1 CPython/3.13.1	2025-01-02T07:14:40.909220	smmap-5.0.2.tar.gz	29577318	https://github.com/gitpython-developers/smmap	notp
181	kubernetes	35.0.0	Kubernetes python client	twine/6.2.0 CPython/3.11.11	2026-01-16T01:05:27.760154	kubernetes-35.0.0.tar.gz	17835314	https://github.com/kubernetes-client/python	notp
182	google-crc32c	1.8.0	A python wrapper of the C library 'Google CRC32C'	twine/6.1.0 CPython/3.8.20	2025-12-16T00:48:12.163932	google_crc32c-1.8.0-cp314-cp314-macosx_12_0_x86_64.whl	21023897	https://github.com/googleapis/python-crc32c	notp
183	zstandard	0.25.0	Zstandard bindings for Python	uv/0.8.11	2025-09-14T22:18:49.077254	zstandard-0.25.0-cp39-cp39-win32.whl	26954977	https://github.com/indygreg/python-zstandard	notp
184	chardet	5.2.0	Universal encoding detector for Python 3	twine/4.0.2 CPython/3.11.4	2023-08-01T19:23:02.662671	chardet-5.2.0.tar.gz	24977386	https://github.com/chardet/chardet	tp
185	google-resumable-media	2.8.0	Utilities for Google Media Downloads and Resumable Uploads	twine/6.1.0 CPython/3.11.2	2025-11-17T15:38:06.659050	google_resumable_media-2.8.0.tar.gz	21694476	https://github.com/googleapis/google-resumable-media-python	tp
186	gitdb	4.0.12	Git Object Database	twine/6.0.1 CPython/3.13.1	2025-01-02T07:20:46.413248	gitdb-4.0.12.tar.gz	29850524	https://github.com/gitpython-developers/gitdb	notp
187	orjson	3.11.7	Fast, correct Python JSON library supporting dataclasses, datetimes, and numpy	twine/6.1.0 CPython/3.13.7	2026-02-02T15:38:49.290215	orjson-3.11.7.tar.gz	18774438	https://github.com/ijl/orjson	tp
188	pytest-cov	7.0.0	Pytest plugin for measuring coverage.	twine/6.1.0 CPython/3.13.7	2025-09-09T10:57:02.113994	pytest_cov-7.0.0.tar.gz	18629825	https://github.com/pytest-dev/pytest-cov	notp
189	defusedxml	0.8.0rc2	XML bomb protection for Python stdlib modules	twine/4.0.2 CPython/3.11.5	2023-09-29T08:01:27.517613	defusedxml-0.8.0rc2.tar.gz	226452	https://github.com/tiran/defusedxml	tp
190	opentelemetry-instrumentation	0.60b1	Instrumentation Tools & Auto Instrumentation for OpenTelemetry Python	twine/6.2.0 CPython/3.9.25	2025-12-11T13:36:42.515598	opentelemetry_instrumentation-0.60b1.tar.gz	8115079	https://github.com/open-telemetry/opentelemetry-python-contrib	notp
191	prometheus-client	0.24.1	Python client for the Prometheus monitoring system.	twine/6.1.0 CPython/3.11.4	2026-01-14T15:26:26.965761	prometheus_client-0.24.1.tar.gz	16941399	https://github.com/prometheus/client_python	notp
192	blinker	1.9.0	Fast, simple object-to-object and broadcast signaling	twine/5.1.1 CPython/3.12.7	2024-11-08T17:25:47.436760	blinker-1.9.0.tar.gz	26748294	https://github.com/pallets-eco/blinker	tp
193	tzlocal	5.3.1	tzinfo object for the local timezone	twine/4.0.1 CPython/3.10.12	2025-03-05T21:17:41.549681	tzlocal-5.3.1.tar.gz	24561338	https://github.com/regebro/tzlocal	notp
194	editables	0.5	Editable installations	twine/4.0.2 CPython/3.11.2	2023-07-24T18:26:30.080253	editables-0.5.tar.gz	30144765	https://github.com/pfmoore/editables	notp
195	pyproject-hooks	1.2.0	Wrappers to call pyproject.toml-based build backend hooks.	twine/5.1.1 CPython/3.12.6	2024-09-29T09:24:13.293934	pyproject_hooks-1.2.0.tar.gz	27075985	https://github.com/pypa/pyproject-hooks	tp
196	rapidfuzz	3.14.3	rapid fuzzy string matching	twine/6.1.0 CPython/3.13.7	2025-11-01T11:54:52.321157	rapidfuzz-3.14.3.tar.gz	0	https://github.com/rapidfuzz/RapidFuzz	tp
197	jaraco-context	6.1.0	Useful decorators and context managers	twine/6.2.0 CPython/3.14.2	2026-01-13T02:53:53.847276	jaraco_context-6.1.0.tar.gz	0	https://github.com/jaraco/jaraco.context	notp
198	jaraco-functools	4.4.0	Functools like those found in stdlib	twine/6.2.0 CPython/3.14.2	2025-12-21T09:29:43.600231	jaraco_functools-4.4.0.tar.gz	0	https://github.com/jaraco/jaraco.functools	notp
199	contourpy	1.3.3	Python library for calculating contours of 2D quadrilateral grids	twine/6.1.0 CPython/3.13.5	2025-07-26T12:03:12.549238	contourpy-1.3.3.tar.gz	17229829	https://github.com/contourpy/contourpy	notp
200	paramiko	4.0.0	SSH2 protocol library	twine/6.1.0 CPython/3.13.3	2025-08-04T01:02:03.711943	paramiko-4.0.0.tar.gz	9810809	https://github.com/paramiko/paramiko	notp
201	backoff	2.2.1	Function decoration for backoff and retry	poetry/1.2.1 CPython/3.10.6 Darwin/21.6.0	2022-10-05T19:19:32.061123	backoff-2.2.1.tar.gz	27352030	https://github.com/litl/backoff	notp
202	google-api-python-client	2.190.0	Google API Client Library for Python	twine/6.2.0 CPython/3.11.2	2026-02-12T00:38:03.370253	google_api_python_client-2.190.0.tar.gz	11362358	https://github.com/googleapis/google-api-python-client	tp
203	build	1.4.0	A simple, correct Python build frontend	twine/6.1.0 CPython/3.13.7	2026-01-08T16:41:47.696195	build-1.4.0.tar.gz	21072688	https://github.com/pypa/build	tp
204	jsonpointer	3.0.0	Identify specific nodes in a JSON document (RFC 6901)	twine/5.1.0 CPython/3.10.4	2024-06-10T19:24:42.462033	jsonpointer-3.0.0.tar.gz	27232298	https://github.com/stefankoegl/python-json-pointer	notp
205	pytest-asyncio	1.3.0	Pytest support for asyncio	twine/6.1.0 CPython/3.13.7	2025-11-10T16:07:47.256373	pytest_asyncio-1.3.0.tar.gz	15140306	https://github.com/pytest-dev/pytest-asyncio	tp
206	dill	0.4.1	serialize all of Python	twine/6.0.1 CPython/3.14.2	2026-01-19T02:36:56.850743	dill-0.4.1.tar.gz	11993903	https://github.com/uqfoundation/dill	notp
207	google-cloud-bigquery	3.40.1	Google BigQuery API client library	twine/6.2.0 CPython/3.11.2	2026-02-12T18:44:18.958039	google_cloud_bigquery-3.40.1.tar.gz	7836512	https://github.com/googleapis/python-bigquery	tp
208	docker	7.1.0	A Python library for the Docker Engine API.	twine/5.0.0 CPython/3.12.3	2024-05-23T11:13:57.216503	docker-7.1.0.tar.gz	22901269	https://github.com/docker/docker-py	notp
209	cycler	0.12.1	Composable style cycles	twine/4.0.2 CPython/3.11.6	2023-10-07T05:32:18.335463	cycler-0.12.1.tar.gz	24261744	https://github.com/matplotlib/cycler	tp
210	setuptools-scm	9.2.2	the blessed package to manage your versions by scm tags	twine/6.1.0 CPython/3.13.7	2025-10-19T22:08:05.608181	setuptools_scm-9.2.2.tar.gz	25594054	https://github.com/pypa/setuptools-scm	tp
211	google-cloud-aiplatform	1.138.0	Vertex AI API client library	twine/6.2.0 CPython/3.11.2	2026-02-17T22:10:02.511659	google_cloud_aiplatform-1.138.0.tar.gz	1879820	https://github.com/googleapis/python-aiplatform	tp
212	watchfiles	1.1.1	Simple, modern and high performance file watching and code reload in python.	uv/0.9.2	2025-10-14T15:06:21.080134	watchfiles-1.1.1.tar.gz	22019158	https://github.com/samuelcolvin/watchfiles	tp
213	fastjsonschema	2.21.2	Fastest Python implementation of JSON schema	twine/6.1.0 CPython/3.11.2	2025-08-14T18:49:36.666076	fastjsonschema-2.21.2.tar.gz	25032819	https://github.com/horejsek/python-fastjsonschema	notp
214	email-validator	2.3.0	A robust email address syntax and deliverability validation library.	twine/6.1.0 CPython/3.13.3	2025-08-26T13:09:06.831581	email_validator-2.3.0.tar.gz	18358028	https://github.com/JoshData/python-email-validator	notp
